timeindex;demand-AT-profile;demand-BE-profile;demand-CH-profile;demand-CZ-profile;demand-DE-profile;demand-DK-profile;demand-FR-profile;demand-LU-profile;demand-NL-profile;demand-NO-profile;demand-PL-profile;demand-SE-profile
2050-01-01T10:00:00Z;0.00011212311392305333;0.00010932532649843816;0.00011422820172097344;0.00010699009129143535;9.438669651194912e-05;0.00011204882784958006;0.00013696535902107813;7.201537888416071e-05;0.0001051475974437134;0.00013701172085617052;9.253005264370259e-05;0.00012786114692665422
2050-01-01T11:00:00Z;0.00010930617029025598;0.0001126126100056437;0.00012091366611485465;0.00010994395161208357;9.673192540036883e-05;0.00011314734576967398;0.00014348791781624497;7.381576335626473e-05;0.0001070423113156183;0.0001394477734998528;9.527526031811136e-05;0.0001310358986745656
2050-01-01T12:00:00Z;0.000108313672015488;0.00011339970605666476;0.00012660722184495526;0.00011192907279531488;9.545308466965624e-05;0.0001117886525527157;0.00013825102550590396;7.261550704152871e-05;0.00010731298472589043;0.00014048715596115725;9.839983086209922e-05;0.00013177739398076714
2050-01-01T13:00:00Z;0.00010796337850674635;0.00011227693668976709;0.00012801573214752372;0.00011450178984878269;9.4417636207047e-05;0.0001120199194832618;0.00013415741316415397;7.12652186874507e-05;0.00010659118896516476;0.00013974009981709468;9.951032944395805e-05;0.00013244689945141513
2050-01-01T14:00:00Z;0.0001090288545958355;0.00011071431952965177;0.00012805540849407493;0.00011531171929154106;9.422581009744011e-05;0.00011522874814458878;0.00013219750464656932;7.11151866481087e-05;0.00010534609127791295;0.00014094188578797794;0.00010075877816020927;0.0001342754412744752
2050-01-01T15:00:00Z;0.00011825325032603203;0.00011054069540075007;0.00013206271949574855;0.00011764622180302109;9.750129248513625e-05;0.00012809297115621497;0.00013350829816367188;7.201537888416071e-05;0.00010826034166184288;0.0001437920673810862;0.00011062911027598553;0.0001390123724538986
2050-01-01T16:00:00Z;0.00012245677243093172;0.00011804125776930359;0.00013741902628016376;0.00011856731803204043;0.00010601383392973446;0.00013994540134670204;0.00014335600089679216;7.891685269389278e-05;0.00012183010196348567;0.00014662600862323658;0.00011308462266817024;0.00014585860581504089
2050-01-01T17:00:00Z;0.00012166861203626302;0.00012044884569007385;0.00013638744126983195;0.00011828146058165512;0.00010759794631874619;0.00013904924199083593;0.00014808407080352948;8.13173653233648e-05;0.00012514134001581474;0.0001463661630079105;0.00011328465036303923;0.00014742078524655283
2050-01-01T18:00:00Z;0.00011758185443427722;0.00011990482341951519;0.00013194369045609487;0.00011542288607780201;0.00010590245102738207;0.00013144634164913326;0.0001487876277072778;8.07172371659968e-05;0.00012429322999696205;0.00014495325247457477;0.00011364332071245947;0.0001465353102692442
2050-01-01T19:00:00Z;0.0001110284467082357;0.00011769400951150018;0.00013210239584229976;0.00011350128877243409;0.00010217524909125681;0.00012424815843588624;0.00014566978178560735;7.771659637915676e-05;0.00012127071024892327;0.00014328861650139186;0.00011172581384440511;0.00014480035523240374
2050-01-01T20:00:00Z;0.00010505886149676358;0.00011452247542356243;0.00013136838343110214;0.00010889580762733742;0.00010080771456793027;0.00011759923418268619;0.00014103593824990777;7.501601967100074e-05;0.00011567679310329924;0.00013902552437494787;0.00010744246217152107;0.0001415680116160495
2050-01-01T21:00:00Z;0.00010783201844096824;0.00011746251067296458;0.00013003922582163614;0.00010571961373416731;0.00010202880120112681;0.00011019869240521135;0.0001478998059001668;7.921691677257678e-05;0.00010941521487900398;0.0001374014892791597;0.00010295218529704844;0.0001378677340685972
2050-01-01T22:00:00Z;0.0001001401568115164;0.00011959229998749211;0.00012444486095791358;0.00010225756239061188;9.688249858317854e-05;0.00010265360879614519;0.0001449034073011672;7.576617986771075e-05;0.00010152959619307593;0.0001341696594385412;9.524077278451325e-05;0.00013290763439895782
2050-01-01T23:00:00Z;9.50171142461699e-05;0.0001136659297209807;0.00012057641716916925;9.922429722263443e-05;9.065124399046443e-05;9.612031800821818e-05;0.00013660939273049116;7.276553908087072e-05;9.311165313361269e-05;0.00013153060240788538;8.870883392103309e-05;0.00012920015786795018
2050-01-02T00:00:00Z;8.996704949514458e-05;0.000107438610964373;0.00012676592723116016;9.785853384857128e-05;8.602885354284034e-05;9.13504375657051e-05;0.0001359560898912963;6.871467401863667e-05;8.68861646973537e-05;0.00012924071292282402;8.475656257069082e-05;0.00012538469658361222
2050-01-02T01:00:00Z;8.789447956842322e-05;0.00010275075948402705;0.00012621045837944304;9.912901140583932e-05;8.351448765455218e-05;8.929794355710857e-05;0.00013137878217821933;6.601409731048066e-05;8.356590419801558e-05;0.00012794960502167241;8.273559310184216e-05;0.00012350576187566465
2050-01-02T02:00:00Z;8.557378507300985e-05;9.90583530093842e-05;0.00012488130076997704;9.893843977224911e-05;8.190974880214185e-05;8.86041427654703e-05;0.0001261104810775324;6.436374487771864e-05;8.210426778254607e-05;0.00012618752694274225;8.221828009787066e-05;0.00012238991942458468
2050-01-02T03:00:00Z;8.607003421039384e-05;9.669706485632105e-05;0.00012642867828547476;9.947839273408803e-05;8.128270431482471e-05;8.981829415083726e-05;0.00012392652318881362;6.376361672035063e-05;8.199599841843722e-05;0.00012629308922396847;8.251487288681432e-05;0.00012233232755614183
2050-01-02T04:00:00Z;8.858047102304226e-05;9.65581655531997e-05;0.00012761896868201147;9.873198716919306e-05;7.919324357254752e-05;9.195751325838859e-05;0.00012449397533439635;6.391364875969264e-05;8.275388396719919e-05;0.00012785216291592513;8.333567618644909e-05;0.00012334018525389149
2050-01-02T05:00:00Z;8.931024916625402e-05;9.791243375863297e-05;0.00012494081528980388;0.00010117765646693405;7.518345908786157e-05;9.718992756199384e-05;0.00012613770202916553;6.301345652364063e-05;8.487415901433086e-05;0.0001305399409994546;8.59222412063066e-05;0.00012463600229385534
2050-01-02T06:00:00Z;9.784865344183149e-05;9.81323576552418e-05;0.00012212379468466697;0.00010384565933719693;7.785664874431887e-05;0.0001043592024089226;0.00012902940466034545;6.586406527113865e-05;8.920493357868495e-05;0.00013186352960252196;8.770869544668819e-05;0.00012739321299555615
2050-01-02T07:00:00Z;0.0001066059911603725;0.00010197523837493279;0.000121151724194162;0.00010529082755858934;8.296582372814969e-05;0.00011210664458221658;0.0001316635552106889;6.781448178258468e-05;9.552064648503465e-05;0.00013608602085157125;9.099190864522732e-05;0.00013052477084213543
2050-01-02T08:00:00Z;0.00011272153200048697;0.00010754278544171402;0.00012775783589494077;0.00011404124173427301;9.084719539275103e-05;0.00011939155289441838;0.0001371433421663716;7.051505849074069e-05;0.00010260326738715538;0.00013872507788222706;9.72203572130442e-05;0.0001337067215736022
2050-01-02T09:00:00Z;0.00011873490390055178;0.00011502019792641397;0.00012660722184495526;0.00011920255681067445;9.694231532703446e-05;0.0001233230907137019;0.00014164526878261837;7.501601967100074e-05;0.00010937010264395862;0.00014237103667227153;0.00010241417977291808;0.00013708304486106354
2050-01-02T10:00:00Z;0.0001196982110495913;0.00012055302016741487;0.00012299667430879391;0.0001204412724290108;0.0001033633333830156;0.00012378562457479407;0.00014466679441389472;7.921691677257678e-05;0.00011315953038776845;0.00014477460861403807;0.00010460068940303762;0.00014014981185564462
2050-01-02T11:00:00Z;0.00011457516848424482;0.00012368982942957227;0.00012607159116651375;0.00012106063023817897;0.00010376554941928812;0.00012216675606097145;0.00014956656570785633;7.951698085126078e-05;0.00011504522181266429;0.00014507505510675888;0.0001061457309082325;0.0001417263892542673
2050-01-02T12:00:00Z;0.00011203554054586792;0.00012180311389550712;0.00012910683167768238;0.00012148941641375694;9.961756762983161e-05;0.00012028771225028448;0.00014265453791240023;7.576617986771075e-05;0.00011444071786305652;0.00014551354458262167;0.00010825636796443624;0.0001410568837836193
2050-01-02T13:00:00Z;0.00010888289896719316;0.00011796023317581613;0.00012811492301390177;0.00012363334729164678;9.684537094906109e-05;0.00012043225408187578;0.00013782805379591238;7.351569927758072e-05;0.00011277156516637839;0.00014604135598875285;0.00010775284997390397;0.0001405169600169677
2050-01-02T14:00:00Z;0.00011070734432522253;0.00011624714177065267;0.00012841249561303597;0.00012399860958936133;9.624101557148238e-05;0.00012320745724842883;0.00013515411877779745;7.246547500218672e-05;0.00011152646747912659;0.00014773847266385149;0.00010870470590121154;0.0001413808380436103
2050-01-02T15:00:00Z;0.00012054475369571692;0.0001161082424675313;0.00013210239584229976;0.0001274765419023826;0.00010019923389767185;0.0001378061822391507;0.0001373799550536441;7.456592355297474e-05;0.00011556852373919039;0.00015295162532133157;0.00011867160311106246;0.0001464417234830246
2050-01-02T16:00:00Z;0.00012522992937513637;0.0001269886878787046;0.00013670485204224174;0.00012892171012377502;0.00011020925658500772;0.00015315652475414736;0.0001509318011282251;8.266765367744282e-05;0.0001301578205528582;0.0001539098060278466;0.0001224721293135731;0.00015315117615661514
2050-01-02T17:00:00Z;0.0001250693781836298;0.00013125984144968648;0.00013958138716720547;0.0001296045918108066;0.00011222239941271014;0.00015052586341918558;0.0001587337446501486;8.626842262165086e-05;0.00013321643008893326;0.00015433205515275153;0.0001240999408994034;0.00015514529460144839
2050-01-02T18:00:00Z;0.00012185835435349808;0.0001304264456309583;0.0001363080885767295;0.00012792120904742642;0.00010966678059762479;0.0001420557120879351;0.00015910227445687392;8.626842262165086e-05;0.00013172772633243655;0.00015353627795581533;0.0001244034311950667;0.00015421662572280765
2050-01-02T19:00:00Z;0.00011626825377649608;0.00012703498764641172;0.0001336497733577975;0.0001249355867878465;0.00010462567294300934;0.00013286285159872806;0.0001541354977435077;8.341781387415282e-05;0.00012688267228856543;0.00015278110163627383;0.00012169960856097566;0.00015263284934062963
2050-01-02T20:00:00Z;0.00011079491770240794;0.00012107389255411997;0.00013267770286729252;0.00011850379415417703;0.00010370367002909234;0.00012552012655388974;0.0001485154181909466;8.506816630691485e-05;0.00011976396159840842;0.00015039377004546519;0.00011555393007379422;0.00014967406709937885
2050-01-02T21:00:00Z;0.00011437083060414553;0.00012307635750745293;0.0001349789309672635;0.000115105266688485;0.00010560749260078223;0.0001165585329952288;0.00015391354229172996;9.286983235269891e-05;0.00011289787942450539;0.00014820944284163007;0.00010946343164036973;0.00014490833998573405
2050-01-02T22:00:00Z;0.0001072336003635346;0.00012353935518452414;0.0001299598731285337;0.00011175438213119053;0.00010157295636001798;0.00010774148126815915;0.00015082919907976182;8.13173653233648e-05;0.00010281980611537308;0.00014217615246077696;0.0001019727393428624;0.00013984025556276438
2050-01-02T23:00:00Z;0.00010190621991808882;0.00011808755753701071;0.00013470119654140493;0.0001110238575357614;9.54448340842968e-05;0.00010112146538127736;0.00014336228265486134;7.591621190705275e-05;9.434772837385541e-05;0.00013840027086306942;9.508213012996199e-05;0.00013415305855403418
2050-01-03T00:00:00Z;9.762971999886796e-05;0.00011208016267701182;0.00013241980661470956;0.00011213552539837094;9.123909819732424e-05;9.74501028588582e-05;0.0001441223753812323;7.231544296284471e-05;8.851922760599554e-05;0.0001352252822508035;9.103329368554505e-05;0.00013048877592435867
2050-01-03T01:00:00Z;9.514847431194801e-05;0.0001067441144487662;0.000132142072188851;0.00011305662162739028;8.892274635766255e-05;9.638049330508254e-05;0.00014087470645946545;7.03650264513987e-05;8.619143627765523e-05;0.00013363372785693108;9.004005271791976e-05;0.0001292649487199484
2050-01-03T02:00:00Z;9.342619789396828e-05;0.00010352628059312133;0.00012992019678198248;0.00011138911983347596;8.823794777282935e-05;9.664066860194689e-05;0.0001367036191015289;7.09651546087667e-05;8.573129148019261e-05;0.00013390169364773614;9.018490035903179e-05;0.00012904897921328773
2050-01-03T03:00:00Z;9.76005288731395e-05;0.00010320218221917148;0.00012940440427681654;0.0001123737399403587;9.048210699059598e-05;9.930023830322691e-05;0.0001377966450055665;7.09651546087667e-05;8.685909735632648e-05;0.00013543640681325597;9.159888923655388e-05;0.00012996325012481778
2050-01-03T04:00:00Z;0.00010904345015869974;0.00010620009217820752;0.00013674452838879296;0.00011866260384883553;9.5514964059852e-05;0.00010771257290184089;0.00014542688714026567;7.816669249718278e-05;9.102746787451728e-05;0.00013893620244467952;9.757213005574483e-05;0.00013293643033317925
2050-01-03T05:00:00Z;0.00012118695846174327;0.00011507807263604788;0.00013571294337846114;0.00013395597744444965;0.00010633973205143218;0.00012997201496690194;0.00016057639368377517;9.557040906085494e-05;0.00010374009571029832;0.00015030444811519683;0.00011401578607531896;0.00013897637753612182
2050-01-03T06:00:00Z;0.0001320022705441414;0.00012219666192101765;0.00014539397193695977;0.00014221408156669195;0.00012075144202802721;0.000153561241882603;0.00017288235774130185;0.00011057361299505509;0.00012432931978499835;0.00016252531221100296;0.00012803841723630645;0.00015116425669533726
2050-01-03T07:00:00Z;0.00013861406052163988;0.00012959304981223014;0.00014874662322053817;0.0001434210352460966;0.000129109284997136;0.00016301427766867438;0.0001747396642104232;0.00011762511884412916;0.00013974868172350068;0.00016820131487078267;0.00013371506526655373;0.00016317216126566884
2050-01-03T08:00:00Z;0.00014218997342337744;0.00013477862379542761;0.00015055189698861887;0.0001461525619942229;0.00013298293482339124;0.00016272519400549178;0.00017621168951796807;0.00012692710528333325;0.00014513508258791606;0.0001677709455703988;0.00013825362468806372;0.00016815385788597427
2050-01-03T09:00:00Z;0.00014440849897874117;0.00013783440846409757;0.00014852840331450645;0.00014616844296368875;0.00013646674449141314;0.00016327445296553873;0.00017590597729193457;0.00012377643245715123;0.00014730949231710216;0.00016803891136120386;0.00013915719806833392;0.00016923370541927749
2050-01-03T10:00:00Z;0.00014510908599622445;0.00014134161586791194;0.00014555267732316467;0.0001465019433224716;0.00013819730477055488;0.00016119305059062393;0.00017696759440562624;0.00012932761791280528;0.00014841023085220882;0.00016677216398648906;0.00014078500965416426;0.00017037834380457886
2050-01-03T11:00:00Z;0.0001413726219029803;0.00014143421540332619;0.00014654458598694524;0.0001478518257270689;0.00013872946752623851;0.00015752168806820477;0.00017726702487359057;0.00012437656061451923;0.00014778768200858294;0.00016614691047461063;0.00014117127003046296;0.00016942807797527205
2050-01-03T12:00:00Z;0.00014077420382554664;0.00014053136993303733;0.00014773487638348196;0.000147947111543864;0.00013689371228376397;0.00015726151277134043;0.0001738183396936099;0.00012017566351294319;0.00014870797160350816;0.00016609818942173697;0.00014267492649534013;0.00016800987821486717
2050-01-03T13:00:00Z;0.0001399568523051495;0.00013867937922475252;0.00014523526655075487;0.00014777242087973965;0.0001347526853829903;0.00015590281955438215;0.0001693876063354805;0.00011927547127689118;0.00014749896370429267;0.00016744613855124117;0.0001409022672683978;0.0001668796377966765
2050-01-03T14:00:00Z;0.00013948979429349398;0.0001385173300377776;0.0001426563040249253;0.0001504880666584001;0.00013352334816443432;0.0001532721582194204;0.00016709685855958564;0.00011897540719820718;0.00014628093335806807;0.00016761666223629894;0.00014112298748342563;0.00016716759713889068
2050-01-03T15:00:00Z;0.00014869959446082626;0.00013979057364972341;0.00014428303423352548;0.00015325135534545808;0.0001353364142971704;0.00016304318603499264;0.00016930594348058114;0.00012407649653583522;0.0001494748795992792;0.00016807951223859856;0.0001498966160307823;0.00017045753262368777
2050-01-03T16:00:00Z;0.0001532971967630603;0.00014972187382290074;0.0001509486604541311;0.00015287021207827767;0.00014254742590131755;0.00017689029350143973;0.0001824641327161601;0.00012992774607017328;0.00015773944105958824;0.00016704824995277307;0.0001515865051770892;0.00017537443839199502
2050-01-03T17:00:00Z;0.00015011536405865706;0.0001512034663895286;0.00015317053586099964;0.00015007516145228798;0.0001419822608041962;0.00017079062820828664;0.00018769264934907553;0.0001324782907389873;0.0001520552994438735;0.00016449039467690665;0.0001495862282283994;0.0001760727397968644
2050-01-03T18:00:00Z;0.00014249648024352638;0.00014635356572220774;0.000147476980130899;0.00014950344655151736;0.00013844069703865825;0.00016029689123475785;0.00018176266973176814;0.00013202819462096132;0.00014726438008205682;0.0001629475613359079;0.00014880680996908234;0.00017358909047026706
2050-01-03T19:00:00Z;0.00013287800431599552;0.00013924655137916475;0.00014513607568437682;0.00014639077653621065;0.0001323971432628713;0.00015017896302336645;0.00017264783877338574;0.00012302627226044123;0.00013949605320724668;0.0001602110621995048;0.00014456484333651604;0.00016936328712327387
2050-01-03T20:00:00Z;0.00012416445328604722;0.00013380632867357809;0.00014477898856541578;0.0001392443402765779;0.00012744060410819005;0.0001404079352077942;0.00016400413967019193;0.00011837527904083917;0.00013126758153497395;0.00015664630516424972;0.00013522561923815052;0.0001639928453909793
2050-01-03T21:00:00Z;0.00012652893447005328;0.00013821638154768131;0.00014539397193695977;0.00012925521048255786;0.00012564197649983296;0.00012803515442357845;0.00016795327157635072;0.00011852531108018117;0.00012075643076940622;0.00015202592531673233;0.00012580362505914956;0.00015686585167117817
2050-01-03T22:00:00Z;0.00011710020085975747;0.00013768393421904944;0.00014208099699993256;0.0001243956338260076;0.00011670040461654408;0.00011609599913413661;0.0001646846634610199;0.00010817310036558307;0.00011061520033121043;0.00014469340685924865;0.00011629886079951318;0.00014994762847448233
2050-01-03T23:00:00Z;0.0001118166071029044;0.00013115566697234545;0.0001426563040249253;0.00012226758391758362;0.00011095180926735697;0.00010687423027861132;0.00015587763864802738;0.00010862319648360908;0.00010065441883319605;0.00013872507788222706;0.00010873919343480964;0.00014261186423157593
2050-01-04T00:00:00Z;0.00010770065837519013;0.0001254723704862964;0.0001409502211232227;0.00012283929881835422;0.00010625516355149797;0.00010248015859823563;0.00015566196495431881;9.452018478546094e-05;9.416727943367399e-05;0.00013632150594046055;0.00010411786393266422;0.00013752938184149552
2050-01-04T01:00:00Z;0.00010429989222782336;0.00011969647446483315;0.0001384704494637712;0.0001236809902000443;0.00010328701546844082;0.00010100583191600432;0.00015194735201607613;0.000101571690634535;9.070265978219073e-05;0.00013507099891670363;0.00010158647896656368;0.00013493774776156785
2050-01-04T02:00:00Z;0.00010140997078070484;0.00011714998724094152;0.0001376570843594711;0.00012214053616185682;0.00010206180354256456;0.00010115037374759562;0.00014696173002850236;0.00010292197898861302;8.992672933941062e-05;0.00013516844102245092;0.00010137955376497507;0.00013350515003405228
2050-01-04T03:00:00Z;0.00010370147415038973;0.00011668698956387031;0.0001352963417396733;0.00012361746632218092;0.00010317150727340872;0.00010326068448882868;0.0001471187739802319;0.00010397220326400703;9.052221084200931e-05;0.00013618346295731854;0.00010287631272313262;0.0001336131347873826
2050-01-04T04:00:00Z;0.00011421027941263893;0.00012014789719997756;0.0001371214536810296;0.00012922344854362616;0.00010626960207587698;0.00011092140156316787;0.00015497725332477803;0.00010832313240492508;9.423945900974656e-05;0.0001401623489419996;0.00010713207436913817;0.0001355640593308837
2050-01-04T05:00:00Z;0.00012590132526689118;0.00012847028044533245;0.00013932349091462252;0.00014413567887205987;0.00011515960780066939;0.00013257376793554546;0.000170246113271602;0.00011657489456873515;0.00010697013173954573;0.00015005272267534968;0.00012198930384319969;0.0001400274291352036
2050-01-04T06:00:00Z;0.00013700854860657403;0.00013742928549666028;0.00014739762743779655;0.00015128211513169262;0.00012763655551047666;0.00015743496296925;0.0001828012537325395;0.00012827739363741126;0.0001283894209390803;0.00016403566485008597;0.0001346669211938613;0.00015102027702423016
2050-01-04T07:00:00Z;0.00014433552116442;0.00014483724832979955;0.00014854824148778206;0.00015117094834543168;0.0001340534482737781;0.00016587620593418225;0.00018397594249147645;0.00013742934803727335;0.00014444937661522666;0.00016798207013285127;0.00013890888782642762;0.00016184034930792824
2050-01-04T08:00:00Z;0.00014890393234092555;0.00015052054481584857;0.00015075027872137498;0.00015499826198670167;0.00013811686156330036;0.00016645437326054746;0.00018497055418576354;0.00014388072572897942;0.00014973653056254226;0.00016784402714970927;0.00014237143619967685;0.00016617413740825174
2050-01-04T09:00:00Z;0.0001489623145923825;0.00015226836104679237;0.00015233733258342394;0.0001547600474447139;0.00013948852137930662;0.00016787088321014226;0.0001838984674752899;0.0001413301810601654;0.00015055757324036772;0.00016656915959951555;0.00014287495419020913;0.00016749155139888166
2050-01-04T10:00:00Z;0.00014791143406615758;0.0001540509021035165;0.00015035351525586273;0.00015267964044468748;0.00014075498623198008;0.0001657605724689092;0.00018516110084719538;0.00015063216749936948;0.00014954705917535178;0.00016542421485698486;0.00014198517582337814;0.00016841302129396704
2050-01-04T11:00:00Z;0.00014399982321854258;0.00015227993598871916;0.00014737778926452095;0.00015240966396376802;0.00014100250379276314;0.00016327445296553873;0.00018482188591145956;0.0001399798927060874;0.00014756212083335616;0.0001652130902945324;0.00014213692097120979;0.00016782270464242796
2050-01-04T12:00:00Z;0.00014300732494377461;0.00015196741255669608;0.00014977820823087;0.0001518061871240657;0.0001389357321602244;0.00016289864420340134;0.00018108423986029656;0.00013817950823398337;0.00014777865956157386;0.0001647583604677117;0.0001430680843783585;0.0001668652398295658
2050-01-04T13:00:00Z;0.00014173751097458617;0.00015174748866008726;0.0001484688887946796;0.000151456805795817;0.0001362522292720678;0.00016156885935276132;0.00017751620127700143;0.00013772941211595736;0.0001474267841282201;0.00016526993152288498;0.0001413506052051731;0.0001662461272438053
2050-01-04T14:00:00Z;0.0001432116628238739;0.00015089094295750555;0.00014785390542313565;0.00015477592841417974;0.00013523946991919703;0.00015986326573998394;0.00017491764735571666;0.00013907970047003537;0.00014686739241365768;0.00016593578591215816;0.00014115747501702373;0.00016676445405979082
2050-01-04T15:00:00Z;0.00015210036060819303;0.00014964084922941328;0.00014916322485932602;0.000158365027513462;0.00013695146638128001;0.0001670036322205944;0.00017683148964746064;0.0001426804694142434;0.00015075606707456727;0.00016647171749376824;0.0001512416298411082;0.00016996800174192366
2050-01-04T16:00:00Z;0.0001555595090070167;0.0001594101002156157;0.0001520992745041166;0.0001576821458264304;0.00014454200491196125;0.00017888497077739974;0.00018782666018788473;0.00015198245585344751;0.0001590206285348763;0.00016684524556579954;0.00015324880429651763;0.00017199811510453368
2050-01-04T17:00:00Z;0.0001515895159079448;0.00016041712016324558;0.00015043286794896518;0.0001545694758111237;0.0001443233643999362;0.00017157115409887968;0.00019251913346556335;0.00014733146263384546;0.0001532101726610346;0.00016468527888840125;0.00015155891515021073;0.00017155897710765703
2050-01-04T18:00:00Z;0.00014243809799206945;0.00015627329095345828;0.0001463065279076379;0.00015433126126913592;0.00014096537615864568;0.00016058597489794046;0.00018635044704162708;0.0001512322956567375;0.00014865383692145374;0.00016259839379031342;0.0001506553417699405;0.0001684850111295206
2050-01-04T19:00:00Z;0.00013406024490799856;0.00014961769934555973;0.00014434254875335232;0.00015148856773474867;0.0001339874435909026;0.00014939843713277341;0.00017624728614702676;0.0001399798927060874;0.00014142685686718788;0.00016013798062019431;0.00014664099285912165;0.0001648495244340665
2050-01-04T20:00:00Z;0.00012598889864407658;0.00014214028686085976;0.00014456076865938407;0.000143802178513277;0.00012898965150942416;0.00013948286748560984;0.00016776272491491888;0.00013547893152582733;0.0001330179362547337;0.00015570436480869256;0.00013737764133467197;0.0001594502867675505
2050-01-04T21:00:00Z;0.00012785713069069868;0.00014572851885816162;0.00014487817943179386;0.00013322545284902052;0.00012737872471799426;0.00012716790343403063;0.00017142708378860812;0.00013757938007661537;0.00012206468558572151;0.00015074293759105966;0.0001277418244473628;0.000152762431044626
2050-01-04T22:00:00Z;0.00011909979297215767;0.00014598316758055078;0.00014041459044478118;0.00012766711353597281;0.00011938184485836082;0.00011557564854040792;0.0001676768742213067;0.00012617694508662325;0.00011250991420311533;0.00014421431650599113;0.00011810600756005363;0.00014598098853548191
2050-01-04T23:00:00Z;0.00011514439543594998;0.00013768393421904944;0.00013991863611289087;0.00012460208642906364;0.0001129690773877391;0.00010693204701124784;0.00015904992647296408;0.00011987559943425919;0.00010217018993071996;0.00013862763577647977;0.00010949102166724822;0.00013860203039124338
2050-01-05T00:00:00Z;0.00010955429485894797;0.0001315955147655631;0.00013987895976633964;0.00012491970581838066;0.00010861070567161697;0.00010276924226141825;0.00015833589997243377;0.00012362640041780923;9.556575872007999e-05;0.00013575309365693468;0.00010558013535722367;0.0001329292313496239
2050-01-05T01:00:00Z;0.0001065622044717798;0.0001263983658404388;0.00013898624196893712;0.00012534849199395863;0.00010573950196653321;0.00010077456498545822;0.00015422972411454543;0.00011867534311952318;9.236279003185979e-05;0.00013478679277494069;0.00010373850106308512;0.000130596760677689
2050-01-05T02:00:00Z;0.00010317603388727726;0.00012324998163635464;0.00013904575648876396;0.00012431622897867832;0.00010442559624804301;0.00010115037374759562;0.0001493341406592966;0.00011612479845070914;9.173121874122482e-05;0.0001346893506691934;0.00010344190827414146;0.00012910657108173058
2050-01-05T03:00:00Z;0.00010564268401133298;0.00012195358814055526;0.0001361493831905246;0.00012466561030692705;0.00010506501661339931;0.00010323177612251042;0.0001492608534818228;0.00012032569555228519;9.219136353868745e-05;0.00013533896470750869;0.00010462138192319648;0.0001292649487199484
